region_level,name,region,long,lat,month_no,month,date,id,admission_type,admissions,monthly covid cases
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,42,Sep-21,09/01/2021,4444001H,daycase_elective,6615,6590
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,42,Sep-21,09/01/2021,4444001H,ordinary_elective,1300,6590
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,42,Sep-21,09/01/2021,4444001H,non_elective,6940,6590
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,42,Sep-21,09/01/2021,4444001H,GP_ref,10265,6590
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,42,Sep-21,09/01/2021,4444001H,DNA,6590,6590
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,42,Sep-21,09/01/2021,4444001H,first_attendance,22660,6590
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,43,Oct-21,10/01/2021,4447001H,total_admissions,114945,7706
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,43,Oct-21,10/01/2021,4447001H,daycase_elective,6750,7706
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,43,Oct-21,10/01/2021,4447001H,ordinary_elective,1050,7706
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,43,Oct-21,10/01/2021,4447001H,non_elective,6830,7706
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,43,Oct-21,10/01/2021,4447001H,GP_ref,9955,7706
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,43,Oct-21,10/01/2021,4447001H,DNA,5800,7706
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,43,Oct-21,10/01/2021,4447001H,first_attendance,21870,7706
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,44,Nov-21,11/01/2021,4450101H,total_admissions,129240,4804
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,44,Nov-21,11/01/2021,4450101H,daycase_elective,7540,4804
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,44,Nov-21,11/01/2021,4450101H,ordinary_elective,1290,4804
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,44,Nov-21,11/01/2021,4450101H,non_elective,6890,4804
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,44,Nov-21,11/01/2021,4450101H,GP_ref,10815,4804
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,44,Nov-21,11/01/2021,4450101H,DNA,6470,4804
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,44,Nov-21,11/01/2021,4450101H,first_attendance,24115,4804
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,45,Dec-21,12/01/2021,4453101H,total_admissions,109455,9478
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,45,Dec-21,12/01/2021,4453101H,daycase_elective,6180,9478
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,45,Dec-21,12/01/2021,4453101H,ordinary_elective,900,9478
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,45,Dec-21,12/01/2021,4453101H,non_elective,6785,9478
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,45,Dec-21,12/01/2021,4453101H,GP_ref,8880,9478
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,45,Dec-21,12/01/2021,4453101H,DNA,5470,9478
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,45,Dec-21,12/01/2021,4453101H,first_attendance,20275,9478
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,46,Jan-22,01/01/2022,4456201H,total_admissions,113525,23998
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,46,Jan-22,01/01/2022,4456201H,daycase_elective,6610,23998
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,46,Jan-22,01/01/2022,4456201H,ordinary_elective,1020,23998
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,46,Jan-22,01/01/2022,4456201H,non_elective,6160,23998
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,46,Jan-22,01/01/2022,4456201H,GP_ref,9100,23998
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,46,Jan-22,01/01/2022,4456201H,DNA,5325,23998
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,46,Jan-22,01/01/2022,4456201H,first_attendance,20855,23998
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,total_admissions,108560,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,daycase_elective,5730,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,ordinary_elective,1010,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,non_elective,5855,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,GP_ref,9275,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,DNA,4870,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,first_attendance,20470,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,total_admissions,108560,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,daycase_elective,5730,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,ordinary_elective,1010,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,non_elective,5855,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,GP_ref,9275,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,DNA,4870,5753
CCG,NHS North Cumbria CCG,NORTH WEST COMMISSIONING REGION,-2.9138701,54.7299614,47,Feb-22,02/01/2022,4459301H,first_attendance,20470,5753
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,1,Apr-18,04/01/2018,4319106T,total_admissions,110060,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,1,Apr-18,04/01/2018,4319106T,daycase_elective,7555,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,1,Apr-18,04/01/2018,4319106T,ordinary_elective,1370,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,1,Apr-18,04/01/2018,4319106T,non_elective,7490,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,1,Apr-18,04/01/2018,4319106T,GP_ref,9835,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,1,Apr-18,04/01/2018,4319106T,DNA,4270,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,1,Apr-18,04/01/2018,4319106T,first_attendance,20460,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,2,May-18,05/01/2018,4322106T,total_admissions,122545,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,2,May-18,05/01/2018,4322106T,daycase_elective,8240,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,2,May-18,05/01/2018,4322106T,ordinary_elective,1615,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,2,May-18,05/01/2018,4322106T,non_elective,7980,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,2,May-18,05/01/2018,4322106T,GP_ref,11560,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,2,May-18,05/01/2018,4322106T,DNA,4630,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,2,May-18,05/01/2018,4322106T,first_attendance,23295,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,3,Jun-18,06/01/2018,4325206T,total_admissions,117765,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,3,Jun-18,06/01/2018,4325206T,daycase_elective,7805,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,3,Jun-18,06/01/2018,4325206T,ordinary_elective,1505,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,3,Jun-18,06/01/2018,4325206T,non_elective,7495,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,3,Jun-18,06/01/2018,4325206T,GP_ref,11240,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,3,Jun-18,06/01/2018,4325206T,DNA,4405,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,3,Jun-18,06/01/2018,4325206T,first_attendance,22650,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,4,Jul-18,07/01/2018,4328206T,total_admissions,122935,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,4,Jul-18,07/01/2018,4328206T,daycase_elective,8160,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,4,Jul-18,07/01/2018,4328206T,ordinary_elective,1500,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,4,Jul-18,07/01/2018,4328206T,non_elective,7790,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,4,Jul-18,07/01/2018,4328206T,GP_ref,11605,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,4,Jul-18,07/01/2018,4328206T,DNA,5050,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,4,Jul-18,07/01/2018,4328206T,first_attendance,23750,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,5,Aug-18,08/01/2018,4331306T,total_admissions,113500,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,5,Aug-18,08/01/2018,4331306T,daycase_elective,7670,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,5,Aug-18,08/01/2018,4331306T,ordinary_elective,1535,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,5,Aug-18,08/01/2018,4331306T,non_elective,7770,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,5,Aug-18,08/01/2018,4331306T,GP_ref,10200,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,5,Aug-18,08/01/2018,4331306T,DNA,4555,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,5,Aug-18,08/01/2018,4331306T,first_attendance,21630,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,6,Sep-18,09/01/2018,4334406T,total_admissions,109995,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,6,Sep-18,09/01/2018,4334406T,daycase_elective,7330,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,6,Sep-18,09/01/2018,4334406T,ordinary_elective,1415,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,6,Sep-18,09/01/2018,4334406T,non_elective,7775,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,6,Sep-18,09/01/2018,4334406T,GP_ref,10675,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,6,Sep-18,09/01/2018,4334406T,DNA,4175,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,6,Sep-18,09/01/2018,4334406T,first_attendance,21445,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,7,Oct-18,10/01/2018,4337406T,total_admissions,127050,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,7,Oct-18,10/01/2018,4337406T,daycase_elective,8300,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,7,Oct-18,10/01/2018,4337406T,ordinary_elective,1575,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,7,Oct-18,10/01/2018,4337406T,non_elective,8175,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,7,Oct-18,10/01/2018,4337406T,GP_ref,12870,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,7,Oct-18,10/01/2018,4337406T,DNA,4630,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,7,Oct-18,10/01/2018,4337406T,first_attendance,25390,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,8,Nov-18,11/01/2018,4340506T,total_admissions,121670,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,8,Nov-18,11/01/2018,4340506T,daycase_elective,7755,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,8,Nov-18,11/01/2018,4340506T,ordinary_elective,1585,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,8,Nov-18,11/01/2018,4340506T,non_elective,8265,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,8,Nov-18,11/01/2018,4340506T,GP_ref,12500,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,8,Nov-18,11/01/2018,4340506T,DNA,4360,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,8,Nov-18,11/01/2018,4340506T,first_attendance,23935,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,9,Dec-18,12/01/2018,4343506T,total_admissions,98440,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,9,Dec-18,12/01/2018,4343506T,daycase_elective,6465,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,9,Dec-18,12/01/2018,4343506T,ordinary_elective,1310,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,9,Dec-18,12/01/2018,4343506T,non_elective,8275,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,9,Dec-18,12/01/2018,4343506T,GP_ref,9950,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,9,Dec-18,12/01/2018,4343506T,DNA,3940,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,9,Dec-18,12/01/2018,4343506T,first_attendance,18865,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,10,Jan-19,01/01/2019,4346606T,total_admissions,123905,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,10,Jan-19,01/01/2019,4346606T,daycase_elective,8065,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,10,Jan-19,01/01/2019,4346606T,ordinary_elective,1560,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,10,Jan-19,01/01/2019,4346606T,non_elective,8655,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,10,Jan-19,01/01/2019,4346606T,GP_ref,12095,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,10,Jan-19,01/01/2019,4346606T,DNA,4730,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,10,Jan-19,01/01/2019,4346606T,first_attendance,23985,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,11,Feb-19,02/01/2019,4349706T,total_admissions,108140,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,11,Feb-19,02/01/2019,4349706T,daycase_elective,7115,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,11,Feb-19,02/01/2019,4349706T,ordinary_elective,1415,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,11,Feb-19,02/01/2019,4349706T,non_elective,7645,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,11,Feb-19,02/01/2019,4349706T,GP_ref,10430,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,11,Feb-19,02/01/2019,4349706T,DNA,3740,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,11,Feb-19,02/01/2019,4349706T,first_attendance,20845,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,12,Mar-19,03/01/2019,4352506T,total_admissions,117260,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,12,Mar-19,03/01/2019,4352506T,daycase_elective,7715,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,12,Mar-19,03/01/2019,4352506T,ordinary_elective,1525,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,12,Mar-19,03/01/2019,4352506T,non_elective,8490,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,12,Mar-19,03/01/2019,4352506T,GP_ref,12100,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,12,Mar-19,03/01/2019,4352506T,DNA,3890,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,12,Mar-19,03/01/2019,4352506T,first_attendance,23500,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,13,Apr-19,04/01/2019,4355606T,total_admissions,112610,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,13,Apr-19,04/01/2019,4355606T,daycase_elective,7455,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,13,Apr-19,04/01/2019,4355606T,ordinary_elective,1280,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,13,Apr-19,04/01/2019,4355606T,non_elective,7920,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,13,Apr-19,04/01/2019,4355606T,GP_ref,11275,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,13,Apr-19,04/01/2019,4355606T,DNA,4155,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,13,Apr-19,04/01/2019,4355606T,first_attendance,22175,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,14,May-19,05/01/2019,4358606T,total_admissions,120270,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,14,May-19,05/01/2019,4358606T,daycase_elective,7820,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,14,May-19,05/01/2019,4358606T,ordinary_elective,1455,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,14,May-19,05/01/2019,4358606T,non_elective,7780,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,14,May-19,05/01/2019,4358606T,GP_ref,12650,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,14,May-19,05/01/2019,4358606T,DNA,4685,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,14,May-19,05/01/2019,4358606T,first_attendance,24285,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,15,Jun-19,06/01/2019,4361706T,total_admissions,116165,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,15,Jun-19,06/01/2019,4361706T,daycase_elective,7375,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,15,Jun-19,06/01/2019,4361706T,ordinary_elective,1550,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,15,Jun-19,06/01/2019,4361706T,non_elective,7480,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,15,Jun-19,06/01/2019,4361706T,GP_ref,13255,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,15,Jun-19,06/01/2019,4361706T,DNA,4225,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,15,Jun-19,06/01/2019,4361706T,first_attendance,24665,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,16,Jul-19,07/01/2019,4364706T,total_admissions,131455,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,16,Jul-19,07/01/2019,4364706T,daycase_elective,8095,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,16,Jul-19,07/01/2019,4364706T,ordinary_elective,1510,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,16,Jul-19,07/01/2019,4364706T,non_elective,8915,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,16,Jul-19,07/01/2019,4364706T,GP_ref,14830,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,16,Jul-19,07/01/2019,4364706T,DNA,4870,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,16,Jul-19,07/01/2019,4364706T,first_attendance,27730,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,17,Aug-19,08/01/2019,4367806T,total_admissions,117305,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,17,Aug-19,08/01/2019,4367806T,daycase_elective,6965,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,17,Aug-19,08/01/2019,4367806T,ordinary_elective,1510,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,17,Aug-19,08/01/2019,4367806T,non_elective,7605,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,17,Aug-19,08/01/2019,4367806T,GP_ref,13130,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,17,Aug-19,08/01/2019,4367806T,DNA,4620,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,17,Aug-19,08/01/2019,4367806T,first_attendance,24700,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,18,Sep-19,09/01/2019,4370906T,total_admissions,120420,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,18,Sep-19,09/01/2019,4370906T,daycase_elective,7310,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,18,Sep-19,09/01/2019,4370906T,ordinary_elective,1440,0
CCG,NHS North East Essex CCG,EAST OF ENGLAND COMMISSIONING REGION,1.08296299,51.87133026,18,Sep-19,09/01/2019,4370906T,non_elective,7750,0
